1.off: Human; 4706; 9408; triangles; -0.362883 -0.138176 -0.979672; 0.364758 0.155597 0.816414
191.off: Hand; 13766; 27528; triangles; -0.463956 -0.966084 -0.58574; 0.769719 0.830228 0.576874
192.off: Hand; 6991; 13978; triangles; -0.54399 -0.812792 -0.256175; 0.614738 0.989733 0.334775
193.off: Hand; 7314; 14624; triangles; -0.409487 -0.623273 -0.258065; 0.345461 0.982069 0.348208
194.off: Hand; 8471; 16938; triangles; -0.438509 -0.763159 -0.282379; 0.357895 0.989234 0.378968
195.off: Hand; 8524; 17044; triangles; -0.392205 -0.716188 -0.321593; 0.324763 0.978171 0.425116
196.off: Hand; 7112; 14220; triangles; -0.527846 -0.584171 -0.265788; 0.706539 0.991672 0.368778
197.off: Hand; 7553; 15102; triangles; -0.377837 -0.640524 -0.286368; 0.330785 0.998505 0.542368
198.off: Hand; 9564; 19124; triangles; -0.363903 -0.364251 -0.942351; 0.310435 0.184768 0.999319
199.off: Hand; 8647; 17290; triangles; -0.406836 -0.952064 -0.296004; 0.408753 0.929475 0.411561
200.off: Hand; 1515; 3026; triangles; -0.652517 -0.956523 -0.349894; 0.655155 0.768081 0.298369
201.off: Plier; 4487; 8970; triangles; -0.675742 -0.079542 -0.969787; 0.51606 0.08539 0.8659
202.off: Plier; 4491; 8978; triangles; -0.690559 -0.079647 -0.975233; 0.51102 0.08501 0.856318
203.off: Plier; 3906; 7808; triangles; -0.707768 -0.080493 -0.975258; 0.504725 0.083869 0.837825
204.off: Plier; 4407; 8810; triangles; -0.768425 -0.075499 -0.698498; 0.968271 0.0791 0.679867
205.off: Plier; 4478; 8952; triangles; -0.604776 -0.083685 -0.965804; 0.672128 0.088202 0.90787
206.off: Plier; 4794; 9584; triangles; -0.741894 -0.07958 -0.960138; 0.513922 0.084225 0.854196
207.off: Plier; 5202; 10400; triangles; -0.766474 -0.079161 -0.934075; 0.626326 0.079515 0.818626
208.off: Plier; 6104; 12204; triangles; -0.771048 -0.078774 -0.878836; 0.724927 0.082087 0.73547
209.off: Plier; 5110; 10216; triangles; -0.770495 -0.077523 -0.816737; 0.84498 0.082044 0.66265
210.off: Plier; 5508; 11012; triangles; -0.760613 -0.079584 -0.762512; 0.911473 0.084707 0.669961
211.off: Plier; 4284; 8564; triangles; -0.75344 -0.076081 -0.735844; 0.959852 0.075916 0.682277
212.off: Plier; 4298; 8592; triangles; -0.791892 -0.077249 -0.672792; 0.986672 0.082488 0.703256
213.off: Plier; 3963; 7922; triangles; -0.622121 -0.079239 -0.931854; 0.565481 0.077786 0.80838
214.off: Plier; 3804; 7604; triangles; -0.6061 -0.081305 -0.962181; 0.587498 0.08305 0.841194
215.off: Plier; 4463; 8922; triangles; -0.600461 -0.080424 -0.982011; 0.61005 0.087098 0.878773
216.off: Plier; 4478; 8952; triangles; -0.593188 -0.08099 -0.986873; 0.623641 0.087471 0.883842
217.off: Plier; 5201; 10398; triangles; -0.603615 -0.079919 -0.91933; 0.66807 0.080117 0.846507
218.off: Plier; 6198; 12392; triangles; -0.578796 -0.078379 -0.824175; 0.685155 0.081482 0.7904
219.off: Plier; 3942; 7880; triangles; -0.755574 -0.063137 -0.961139; 0.790339 0.076423 0.601456
220.off: Plier; 4457; 8910; triangles; -0.75925 -0.065043 -0.876383; 0.814122 0.078307 0.593642
221.off: Fish; 7121; 14238; triangles; -0.940084 -0.301129 -0.492031; 0.842687 0.296484 0.571906
222.off: Fish; 5255; 10506; triangles; -0.859245 -0.254741 -0.24972; 0.952138 0.281493 0.43338
223.off: Fish; 6656; 13308; triangles; -0.80937 -0.364122 -0.464803; 0.960947 0.424418 0.362756
224.off: Fish; 5061; 10118; triangles; -0.839969 -0.228352 -0.400057; 0.979541 0.290794 0.22117
225.off: Fish; 6076; 12148; triangles; -0.812895 -0.280438 -0.515638; 0.9768 0.336214 0.36526
226.off: Fish; 5216; 10428; triangles; -0.91749 -0.2702 -0.237113; 0.926628 0.288422 0.379781
227.off: Fish; 5216; 10428; triangles; -0.91749 -0.2702 -0.237113; 0.926628 0.288422 0.379781
228.off: Fish; 5592; 11180; triangles; -0.26196 -0.835519 -0.348772; 0.265794 0.956741 0.439248
229.off: Fish; 5245; 10486; triangles; -0.276698 -0.243222 -0.951464; 0.287678 0.430983 0.923361
230.off: Fish; 7573; 15142; triangles; -0.94691 -0.495329 -0.312588; 0.843766 0.586114 0.314026
231.off: Fish; 6264; 12524; triangles; -0.815943 -0.316728 -0.451879; 0.97258 0.370739 0.285343
232.off: Fish; 5440; 10876; triangles; -0.855322 -0.276683 -0.319772; 0.95206 0.304177 0.226792
233.off: Fish; 10186; 20368; triangles; -0.710256 -0.4647 -0.59573; 0.949375 0.507473 0.425047
234.off: Fish; 7498; 14992; triangles; -0.831772 -0.417352 -0.364203; 0.975836 0.501369 0.438484
235.off: Fish; 5250; 10496; triangles; -0.856088 -0.261006 -0.462946; 0.961071 0.307066 0.243146
236.off: Fish; 4845; 9686; triangles; -0.829911 -0.228387 -0.420974; 0.950835 0.311833 0.290376
237.off: Fish; 4439; 8874; triangles; -0.839837 -0.215943 -0.325913; 0.961633 0.260695 0.231417
238.off: Fish; 5096; 10188; triangles; -0.825027 -0.235357 -0.395896; 0.938468 0.268338 0.295354
239.off: Fish; 5121; 10238; triangles; -0.871105 -0.305752 -0.255102; 0.985426 0.364282 0.191327
240.off: Fish; 6833; 13662; triangles; -0.796664 -0.337138 -0.429387; 0.949071 0.442666 0.235644
241.off: Bird; 3478; 6952; triangles; -0.817241 -0.19001 -0.991542; 0.572893 0.096359 0.996323
242.off: Bird; 7849; 15694; triangles; -0.908609 -0.375195 -0.661338; 0.909242 0.427749 0.637271
243.off: Bird; 3158; 6312; triangles; -0.994221 -0.251224 -0.283915; 0.998279 0.260431 0.279869
244.off: Bird; 4501; 8998; triangles; -0.979481 -0.196637 -0.541803; 0.987675 0.082153 0.380353
245.off: Bird; 6475; 12946; triangles; -0.905726 -0.360399 -0.66175; 0.909522 0.411998 0.594742
246.off: Bird; 4219; 8434; triangles; -0.972137 -0.35037 -0.349167; 0.977143 0.193331 0.300813
247.off: Bird; 5519; 11034; triangles; -0.912034 -0.343769 -0.59118; 0.939714 0.384718 0.413943
248.off: Bird; 11790; 23576; triangles; -0.769412 -0.505852 -0.724197; 0.684537 0.687331 0.517258
249.off: Bird; 3714; 7424; triangles; -0.995464 -0.31703 -0.515943; 0.968477 0.076347 0.445595
250.off: Bird; 4280; 8556; triangles; -0.596978 -0.943793 -0.115959; 0.75775 0.970807 0.068393
251.off: Bird; 3158; 6312; triangles; -0.994221 -0.251224 -0.283915; 0.998279 0.260431 0.279869
252.off: Bird; 6351; 12698; triangles; -0.873199 -0.483389 -0.622096; 0.863273 0.286749 0.444213
253.off: Bird; 6164; 12324; triangles; -0.920349 -0.17476 -0.690524; 0.913236 0.317059 0.899329
254.off: Bird; 3638; 7272; triangles; -0.134714 -0.997037 -0.535184; 0.075077 0.997805 0.416893
255.off: Bird; 5054; 10104; triangles; -0.96463 -0.30213 -0.511554; 0.976911 0.22517 0.55328
256.off: Bird; 5970; 11936; triangles; -0.769096 -0.587246 -0.77253; 0.941027 0.456183 0.863964
257.off: Bird; 2135; 4266; triangles; -0.961106 -0.190417 -0.570424; 0.952787 0.082656 0.384807
258.off: Bird; 8946; 17888; triangles; -0.654389 -0.65958 -0.627187; 0.742536 0.745679 0.630926
259.off: Bird; 9015; 18026; triangles; -0.89837 -0.314132 -0.739547; 0.903926 0.287996 0.883729
260.off: Bird; 2497; 4990; triangles; -0.487526 -0.451159 -0.661174; 0.450508 0.659252 0.661503
281.off: Armadillo; 25273; 50542; triangles; -0.706117 -0.684591 -0.471506; 0.543287 0.642828 0.658752
282.off: Armadillo; 24473; 48942; triangles; -0.40091 -0.892775 -0.490459; 0.448975 0.727284 0.487339
283.off: Armadillo; 24484; 48964; triangles; -0.47476 -0.951002 -0.473004; 0.413383 0.927686 0.460674
284.off: Armadillo; 25494; 50984; triangles; -0.560302 -0.842525 -0.701549; 0.597502 0.596627 0.695852
285.off: Armadillo; 25193; 50382; triangles; -0.477105 -0.86975 -0.787469; 0.556668 0.680658 0.642696
286.off: Armadillo; 25108; 50212; triangles; -0.627113 -0.657124 -0.762355; 0.712486 0.664345 0.553417
287.off: Armadillo; 25491; 50978; triangles; -0.630165 -0.647007 -0.729643; 0.685147 0.839888 0.715232
288.off: Armadillo; 20000; 39996; triangles; -0.665666 -0.778812 -0.628892; 0.79735 0.687606 0.770497
289.off: Armadillo; 25211; 50418; triangles; -0.928195 -0.88401 -0.566932; 0.867028 0.629458 0.897409
290.off: Armadillo; 25431; 50858; triangles; -0.683127 -0.748136 -0.592389; 0.39191 0.706428 0.609401
291.off: Armadillo; 24615; 49226; triangles; -0.473435 -0.9804 -0.472746; 0.461244 0.906847 0.433274
292.off: Armadillo; 21774; 43544; triangles; -0.698511 -0.679818 -0.487378; 0.582126 0.645493 0.678569
293.off: Armadillo; 15000; 29996; triangles; -0.405906 -0.890564 -0.487903; 0.447672 0.736436 0.493896
294.off: Armadillo; 16501; 32998; triangles; -0.31574 -0.946287 -0.475999; 0.374745 0.90487 0.443987
295.off: Armadillo; 16780; 33556; triangles; -0.577011 -0.888275 -0.502637; 0.551512 0.514481 0.628186
296.off: Armadillo; 15832; 31660; triangles; -0.453337 -0.866525 -0.661382; 0.422973 0.730381 0.616184
297.off: Armadillo; 15315; 30626; triangles; -0.611833 -0.544669 -0.798315; 0.759547 0.592409 0.512679
298.off: Armadillo; 15000; 29996; triangles; -0.63471 -0.66606 -0.677813; 0.686633 0.826428 0.709801
299.off: Armadillo; 17117; 34230; triangles; -0.684075 -0.772894 -0.623182; 0.785519 0.706352 0.789196
300.off: Armadillo; 17453; 34902; triangles; -0.917825 -0.858887 -0.568889; 0.860955 0.579938 0.88204
301.off: Bust; 9252; 18500; triangles; -0.50411 -0.943762 -0.42413; 0.469789 0.941315 0.414572
302.off: Bust; 25125; 50246; triangles; -0.702436 -0.764881 -0.507199; 0.700089 0.9798 0.498003
303.off: Bust; 15516; 31028; triangles; -0.673445 -0.804114 -0.538; 0.492645 0.542163 0.433348
304.off: Bust; 25467; 50930; triangles; -0.957968 -0.531792 -0.371623; 0.975228 0.507017 0.398172
305.off: Bust; 27824; 55644; triangles; -0.768354 -0.904408 -0.660783; 0.84122 0.80999 0.572598
306.off: Bust; 26798; 53592; triangles; -0.555583 -0.682752 -0.508109; 0.690609 0.99804 0.504535
307.off: Bust; 27439; 54874; triangles; -0.912588 -0.851247 -0.838986; 0.901272 0.812482 0.865703
308.off: Bust; 23976; 47948; triangles; -0.956582 -0.9225 -0.770538; 0.767926 0.918834 0.753754
309.off: Bust; 5197; 10390; triangles; -0.558342 -0.572663 -0.875816; 0.577043 0.577494 0.535348
310.off: Bust; 8263; 16522; triangles; -0.998695 -0.921899 -0.628841; 0.843467 0.924618 0.655525
311.off: Bust; 25230; 50456; triangles; -0.573191 -0.789055 -0.681581; 0.506864 0.985292 0.621898
312.off: Bust; 26985; 53966; triangles; -0.720048 -0.71213 -0.593811; 0.932582 0.782271 0.53192
313.off: Bust; 10852; 21700; triangles; -0.600833 -0.88162 -0.644978; 0.733413 0.79335 0.70034
314.off: Bust; 26437; 52870; triangles; -0.736188 -0.578504 -0.398961; 0.731317 0.992582 0.411304
315.off: Bust; 25768; 51532; triangles; -0.530406 -0.865507 -0.681001; 0.61504 0.718204 0.694789
316.off: Bust; 23395; 46786; triangles; -0.514321 -0.894649 -0.636235; 0.654632 0.724172 0.766385
317.off: Bust; 27726; 55448; triangles; -0.516673 -0.986374 -0.725424; 0.544574 0.813392 0.623639
318.off: Bust; 25145; 50286; triangles; -0.520655 -0.747323 -0.760535; 0.519813 0.684717 0.716309
319.off: Bust; 26558; 53112; triangles; -0.984869 -0.527599 -0.55985; 0.957168 0.552901 0.636884
320.off: Bust; 27118; 54232; triangles; -0.890795 -0.774668 -0.695207; 0.858232 0.955581 0.622633
321.off: Mech; 14995; 29986; triangles; -0.540315 -0.643955 -0.536181; 0.53753 0.811151 0.541664
322.off: Mech; 14991; 29978; triangles; -0.539344 -0.646622 -0.539434; 0.538995 0.809152 0.538905
323.off: Mech; 14991; 29978; triangles; -0.537188 -0.644915 -0.536902; 0.540275 0.809676 0.540561
324.off: Mech; 14812; 29620; triangles; -0.663298 -0.714382 -0.687821; 0.690454 0.63917 0.665731
325.off: Mech; 14999; 29994; triangles; -0.531933 -0.836381 -0.787772; 0.53053 0.768306 0.663571
326.off: Mech; 14995; 29986; triangles; -0.770241 -0.622915 -0.571369; 0.765932 0.716628 0.580761
327.off: Mech; 14937; 29870; triangles; -0.645074 -0.763935 -0.63883; 0.645262 0.676109 0.565075
328.off: Mech; 14994; 29984; triangles; -0.544699 -0.634225 -0.544273; 0.546494 0.838902 0.54692
329.off: Mech; 14999; 29994; triangles; -0.539618 -0.635832 -0.539271; 0.545599 0.829228 0.545947
330.off: Mech; 15000; 29996; triangles; -0.541424 -0.639756 -0.540723; 0.543125 0.824401 0.543826
331.off: Mech; 15000; 29996; triangles; -0.540001 -0.646778 -0.530841; 0.505731 0.921852 0.514891
332.off: Mech; 14997; 29990; triangles; -0.532853 -0.664294 -0.524196; 0.514443 0.906681 0.523099
333.off: Mech; 14942; 29880; triangles; -0.559792 -0.647215 -0.516053; 0.473721 0.903086 0.51746
334.off: Mech; 14997; 29990; triangles; -0.65813 -0.424367 -0.660701; 0.65951 0.497981 0.656939
335.off: Mech; 14995; 29986; triangles; -0.540497 -0.644177 -0.536989; 0.53771 0.811418 0.541218
336.off: Mech; 15505; 31006; triangles; -0.417948 -0.47371 -0.411149; 0.41972 0.991667 0.426456
337.off: Mech; 11533; 23062; triangles; -0.867829 -0.819444 -0.558777; 0.897719 0.923059 0.519908
338.off: Mech; 19403; 38802; triangles; -0.568703 -0.590998 -0.60863; 0.564218 0.904347 0.587794
339.off: Mech; 15000; 29996; triangles; -0.539906 -0.646675 -0.531424; 0.505644 0.921683 0.514126
340.off: Mech; 14997; 29990; triangles; -0.657883 -0.42421 -0.66102; 0.659262 0.497791 0.656125
341.off: Bearing; 1663; 3322; triangles; -0.231885 -0.231494 -0.99838; 0.231652 0.231261 0.542383
342.off: Bearing; 1663; 3322; triangles; -0.285383 -0.286987 -0.941667; 0.288797 0.286222 0.966859
343.off: Bearing; 1663; 3322; triangles; -0.276699 -0.276398 -0.840792; 0.276405 0.275771 0.997682
344.off: Bearing; 3182; 6360; triangles; -0.262406 -0.824967 -0.262549; 0.264029 0.399877 0.259591
345.off: Bearing; 3614; 7224; triangles; -0.266991 -0.819012 -0.263469; 0.26615 0.401818 0.264304
346.off: Bearing; 3587; 7170; triangles; -0.267444 -0.402186 -0.266745; 0.265877 0.817879 0.265049
347.off: Bearing; 2623; 5242; triangles; -0.340364 -0.342209 -0.882126; 0.339575 0.341917 0.940831
348.off: Bearing; 2568; 5132; triangles; -0.077731 -0.504169 0.716162; 0.0773 0.50374 0.871193
349.off: Bearing; 2568; 5132; triangles; -0.145886 -0.996599 -0.145886; 0.124 0.75802 0.124
350.off: Bearing; 8759; 17514; triangles; -0.141916 -0.141449 -0.856961; 0.143134 0.143601 0.997773
351.off: Bearing; 5192; 10380; triangles; -0.261503 -0.261587 -0.991175; 0.261133 0.263057 0.850596
352.off: Bearing; 10400; 20796; triangles; -0.233216 -0.231485 -0.99319; 0.232391 0.231397 0.636527
353.off: Bearing; 1512; 3020; triangles; -0.826823 -0.190733 -0.190732; 0.998541 0.191648 0.191649
354.off: Bearing; 2910; 5816; triangles; -0.172872 -0.222799 -0.172553; 0.172716 0.995455 0.172466
355.off: Bearing; 14994; 29984; triangles; -0.124472 -0.994143 -0.123083; 0.12416 0.994918 0.125549
356.off: Bearing; 14992; 29980; triangles; -0.124505 -0.994273 -0.123108; 0.124144 0.994918 0.125541
357.off: Bearing; 14872; 29764; triangles; -0.988626 -0.06511 -0.132705; 0.98104 0.065125 0.135563
358.off: Bearing; 14127; 28266; triangles; -0.47443 -0.999126 -0.473974; 0.474808 0.246267 0.475264
359.off: Bearing; 14956; 29924; triangles; -0.476469 -0.250227 -0.474857; 0.475753 0.999094 0.477366
360.off: Bearing; 2200; 4396; triangles; -0.019954 -0.018536 0.808332; 0.018022 0.019193 0.999886
361.off: Vase; 14859; 29734; triangles; -0.487363 -0.951693 -0.537682; 0.521498 0.991284 0.507211
362.off: Vase; 14476; 28952; triangles; -0.348412 -0.643778 -0.368409; 0.390271 0.989733 0.368972
363.off: Vase; 13434; 26864; triangles; -0.290753 -0.653612 -0.283155; 0.31544 0.998324 0.31155
364.off: Vase; 13548; 27100; triangles; -0.830792 -0.581783 -0.529094; 0.820759 0.648302 0.554594
365.off: Vase; 13514; 27028; triangles; -0.800453 -0.682033 -0.83284; 0.894325 0.672523 0.85725
366.off: Vase; 10637; 21274; triangles; -0.470677 -0.861363 -0.460591; 0.444454 0.98303 0.480763
367.off: Vase; 3900; 7800; triangles; -0.894348 -0.594694 -0.413628; 0.956669 0.595022 0.524414
368.off: Vase; 11202; 22400; triangles; -0.535044 -0.553733 -0.643495; 0.539441 0.785096 0.585329
369.off: Vase; 13606; 27212; triangles; -0.526398 -0.804935 -0.587743; 0.617932 0.937945 0.561901
370.off: Vase; 13920; 27836; triangles; -0.550041 -0.839186 -0.547822; 0.562622 0.989408 0.562901
371.off: Vase; 14599; 29194; triangles; -0.573071 -0.75023 -0.539405; 0.558613 0.986991 0.597619
372.off: Vase; 6684; 13368; triangles; -0.774489 -0.480736 -0.385591; 0.711485 0.68795 0.381743
373.off: Vase; 10556; 21112; triangles; -0.414793 -0.890265 -0.427344; 0.383883 0.994026 0.389596
374.off: Vase; 14872; 29744; triangles; -0.35855 -0.97322 -0.331058; 0.320975 0.956164 0.344297
375.off: Vase; 11762; 23520; triangles; -0.968259 -0.384965 -0.580561; 0.910081 0.307637 0.523119
376.off: Vase; 12568; 25132; triangles; -0.996857 -0.482226 -0.808801; 0.993358 0.312882 0.743575
377.off: Vase; 15169; 30342; triangles; -0.525305 -0.663566 -0.322591; 0.526046 0.999927 0.327969
378.off: Vase; 6684; 13368; triangles; -0.781131 -0.470158 -0.379556; 0.703088 0.690091 0.374894
379.off: Vase; 6923; 13842; triangles; -0.888659 -0.588771 -0.389807; 0.950082 0.589652 0.540806
380.off: Vase; 9356; 18708; triangles; -0.568432 -0.999948 -0.430499; 0.565093 0.597105 0.432816
381.off: Fourleg; 6938; 13872; triangles; -0.660265 -0.589829 -0.28568; 0.973864 0.472524 0.285379
382.off: Fourleg; 8078; 16152; triangles; -0.435902 -0.755616 -0.690518; 0.272533 0.790742 0.588281
383.off: Fourleg; 13331; 26658; triangles; -0.295177 -0.994827 -0.519569; 0.296016 0.805897 0.402432
384.off: Fourleg; 4712; 9420; triangles; -0.229803 -0.99915 -0.420185; 0.228657 0.992518 0.679216
385.off: Fourleg; 10436; 20868; triangles; -0.777083 -0.719645 -0.255539; 0.985057 0.606136 0.252773
386.off: Fourleg; 2087; 4170; triangles; -0.753341 -0.543121 -0.581658; 0.873634 0.666825 0.555778
387.off: Fourleg; 14680; 29356; triangles; -0.90003 -0.756033 -0.347903; 0.696441 0.698056 0.328176
388.off: Fourleg; 8411; 16818; triangles; -0.866458 -0.604138 -0.326592; 0.997839 0.433665 0.329785
389.off: Fourleg; 9490; 18976; triangles; -0.282428 -0.815206 -0.679687; 0.288643 0.783179 0.672609
390.off: Fourleg; 9239; 18474; triangles; -0.246158 -0.73804 -0.49889; 0.245787 0.942716 0.572236
391.off: Fourleg; 4315; 8626; triangles; -0.267964 -0.561109 -0.87076; 0.244835 0.423509 0.838027
392.off: Fourleg; 8618; 17232; triangles; -0.834801 -0.58748 -0.313632; 0.994803 0.443294 0.317705
393.off: Fourleg; 9757; 19510; triangles; -0.219315 -0.747063 -0.740852; 0.218893 0.655537 0.69255
394.off: Fourleg; 9009; 18014; triangles; -0.724566 -0.218424 -0.693341; 0.800324 0.227004 0.575064
395.off: Fourleg; 11312; 22620; triangles; -0.767327 -0.697755 -0.51844; 0.992569 0.524252 0.483554
396.off: Fourleg; 5538; 11072; triangles; -0.814377 -0.74798 -0.206627; 0.751887 0.700078 0.206599
397.off: Fourleg; 7268; 14532; triangles; -0.230511 -0.706566 -0.755574; 0.231012 0.595552 0.828304
398.off: Fourleg; 1480; 2956; triangles; -0.999761 -0.465621 -0.165829; 0.433336 0.429385 0.166005
399.off: Fourleg; 3911; 7818; triangles; -0.360116 -0.695146 -0.71157; 0.278778 0.875483 0.676371
400.off: Fourleg; 3703; 7402; triangles; -0.267916 -0.653126 -0.692179; 0.262038 0.372512 0.984563
